"nome","partido","uf","cargo","sequencial"
"LUIS EVERARDO DE QUEIROZ FERNANDES","PSTU","CE","DEPUTADO FEDERAL",60000000428
"MARIA DE SANTANA COSTA","PSTU","CE","DEPUTADO FEDERAL",60000000429
"NIVÂNIA MENEZES AMÂNCIO","PSTU","CE","DEPUTADO FEDERAL",60000000430
"PÂMELA PAULO OLIVEIRA","PSTU","CE","DEPUTADO FEDERAL",60000000431
"GEORGE BEZERRA PINHEIRO","PSTU","CE","DEPUTADO ESTADUAL",60000000432
"NESTOR BEZERRA","PSTU","CE","DEPUTADO ESTADUAL",60000000433
"VÂNIA GABRYELLA GONÇALVES RUIZ","PSTU","CE","DEPUTADO ESTADUAL",60000000434
"CARLOTA SALES DE CARVALHO","PSTU","CE","1º SUPLENTE",60000000435
"JOSE MAURICIO SILVA LIMA","PSOL","CE","DEPUTADO ESTADUAL",60000000436
"FRANCISCO CHARLYS MOREIRA DE MENEZES","PSOL","CE","DEPUTADO ESTADUAL",60000000437
"HENRIQUE EDUARDO BARROSO MOREIRA","PSTU","CE","DEPUTADO FEDERAL",60000000438
"JONH SANTOS MONTEIRO","PT do B","CE","DEPUTADO ESTADUAL",60000000439
"JOSE HUMBERTO MELO DA SILVA","PT do B","CE","DEPUTADO ESTADUAL",60000000440
"MARIA ESTRELA DA SILVA","PT do B","CE","DEPUTADO ESTADUAL",60000000441
"ORIEL MOTA FILHO","PT do B","CE","DEPUTADO ESTADUAL",60000000442
"WANDER CLEYTON DE ALENCAR","PT do B","CE","DEPUTADO ESTADUAL",60000000443
"JERÔNIMO PAULO DA SILVA","PT do B","CE","DEPUTADO ESTADUAL",60000000444
"PAULO SERGIO DA CRUZ PEREIRA","PT do B","CE","DEPUTADO ESTADUAL",60000000445
"FRANCISCO SABOIA DE LIMA","PT do B","CE","DEPUTADO ESTADUAL",60000000446
"ANTONIO HOLANDA LIMA","PT do B","CE","DEPUTADO ESTADUAL",60000000447
"FRANCISCO DE ASSIS LOPES","PT do B","CE","DEPUTADO ESTADUAL",60000000448
"ANA CRISTHINA DE OLIVEIRA BRASIL","PT do B","CE","DEPUTADO ESTADUAL",60000000449
"EDSON BEZERRA DA COSTA","PT do B","CE","DEPUTADO ESTADUAL",60000000450
"ELIANE JUVÊNCIO BARROS","PMN","CE","DEPUTADO ESTADUAL",60000000451
"YURI GUERRA SALDANHA","PMN","CE","DEPUTADO ESTADUAL",60000000452
"MÁRIO HÉLIO PORTELA REINALDO","PMN","CE","DEPUTADO ESTADUAL",60000000453
"HILDA MACAMBIRA ABREU","PMN","CE","DEPUTADO ESTADUAL",60000000454
"MARIA ESTRELA VIEIRA","PMN","CE","DEPUTADO ESTADUAL",60000000455
"DANIELE PEREIRA DO NASCIMENTO","PMN","CE","DEPUTADO ESTADUAL",60000000456
"ANA LUIZA VIEIRA DE SOUSA","PT do B","CE","DEPUTADO ESTADUAL",60000000457
"FABIO DA SILVA PEREIRA","PT do B","CE","DEPUTADO ESTADUAL",60000000458
"LAVOISIER FERRER LIMA","PMN","CE","DEPUTADO ESTADUAL",60000000459
"AMALIA LOPES DE SOUSA","PP","CE","DEPUTADO ESTADUAL",60000000460
"FRAN IVERSON BARBOSA SAMPAIO","PP","CE","DEPUTADO ESTADUAL",60000000461
"FRANCISCO DAVIDSON SARAIVA DE SOUSA","PP","CE","DEPUTADO ESTADUAL",60000000462
"FRANCISCO REGINALDO FERREIRA DE CASTRO","PP","CE","DEPUTADO ESTADUAL",60000000463
"JOAQUIM NORONHA MOTA FILHO","PP","CE","DEPUTADO ESTADUAL",60000000464
"JOSE AILTON DE SOUSA BRASIL","PP","CE","DEPUTADO ESTADUAL",60000000465
"JOSE DENIS DA SILVA FREITAS","PP","CE","DEPUTADO ESTADUAL",60000000466
"JOSE RONALD GOMES BEZERRA","PP","CE","DEPUTADO ESTADUAL",60000000467
"JOSÉ EVANIO GUEDES","PP","CE","DEPUTADO ESTADUAL",60000000468
"JULIO CEZAR MARQUES FERREIRA LIMA","PP","CE","DEPUTADO ESTADUAL",60000000469
"LEILIA DE FREITAS CARNEIRO","PP","CE","DEPUTADO ESTADUAL",60000000470
"MARIA CLEIDE BEZERRA DE MELO","PP","CE","DEPUTADO ESTADUAL",60000000471
"MARIA DO SOCORRO DE ARAUJO ALVES","PP","CE","DEPUTADO ESTADUAL",60000000472
"MARIA SALETE PESSOA TEIXEIRA","PP","CE","DEPUTADO ESTADUAL",60000000473
"RAIMUNDO GOMES DA SILVA","PP","CE","DEPUTADO ESTADUAL",60000000474
"RAIMUNDO OMAN CARNEIRO FILHO","PP","CE","DEPUTADO ESTADUAL",60000000475
"RENALDO TORRES DE LIMA","PP","CE","DEPUTADO ESTADUAL",60000000476
"VALDIVINO LOPES TRINDADE","PP","CE","DEPUTADO ESTADUAL",60000000477
"CARLOS ALBERTO TEIXEIRA DOS SANTOS","PMN","CE","DEPUTADO ESTADUAL",60000000478
"DOMINGOS SÁVIO DE ARAÚJO","PMN","CE","DEPUTADO ESTADUAL",60000000479
"MARCELO GUSTAVO MOREIRA REIS","PMN","CE","DEPUTADO ESTADUAL",60000000480
"WAGNER MEIRELES CORDEIRO","PMN","CE","DEPUTADO ESTADUAL",60000000481
"JOSÉ MARIA MOREIRA","PMN","CE","DEPUTADO ESTADUAL",60000000482
"MARIA NILDA FERREIRA DE SOUZA","PMN","CE","DEPUTADO ESTADUAL",60000000483
"AGENOR GOMES DE ARAUJO NETO","PMDB","CE","DEPUTADO ESTADUAL",60000000484
"ANTONIO BANDEIRA JUNIOR","PMDB","CE","DEPUTADO ESTADUAL",60000000485
"ARLINDO AUGUSTO DE ARAÚJO FILHO","PMDB","CE","DEPUTADO ESTADUAL",60000000486
"CARLOMANO GOMES MARQUES","PMDB","CE","DEPUTADO ESTADUAL",60000000487
"CARLOS ALBERTO GOMES MESQUITA","PMDB","CE","DEPUTADO ESTADUAL",60000000488
"CARLOS AURELIO OLIVEIRA GONÇALVES","PMDB","CE","DEPUTADO ESTADUAL",60000000489
"DANNIEL LOPES DE OLIVEIRA SOUSA","PMDB","CE","DEPUTADO ESTADUAL",60000000490
"DAVID NEY GONÇALVES DE MACEDO","PMDB","CE","DEPUTADO ESTADUAL",60000000491
"ENIO MEDEIROS DO CARMO","PMDB","CE","DEPUTADO ESTADUAL",60000000492
"FRANCISCA AURINETE VIEIRA DE SOUSA","PMDB","CE","DEPUTADO ESTADUAL",60000000493
"FRANCISCA MARIA DE JESUS SANTOS","PMDB","CE","DEPUTADO ESTADUAL",60000000494
"GEORGE MARCONI SOUSA SILVA","PMDB","CE","DEPUTADO ESTADUAL",60000000495
"GIOVANNI SAMPAIO GONDIM","PMDB","CE","DEPUTADO ESTADUAL",60000000496
"GISELE FELIPE BRAGA","PMDB","CE","DEPUTADO ESTADUAL",60000000497
"INES MARIA CORREA DE ARRUDA","PMDB","CE","DEPUTADO ESTADUAL",60000000498
"JOÃO JACQUES CARNEIRO ALBUQUERQUE","PMDB","CE","DEPUTADO ESTADUAL",60000000499
"LARA PALMEIRA PINHEIRO","PMDB","CE","DEPUTADO ESTADUAL",60000000500
"LEONARDO ARAUJO DE SOUSA","PMDB","CE","DEPUTADO ESTADUAL",60000000501
"RICARDO ALVES DE ALMEIDA","PMDB","CE","DEPUTADO ESTADUAL",60000000502
"SILVANA OLIVEIRA DE SOUSA","PMDB","CE","DEPUTADO ESTADUAL",60000000503
"TALITA VALENTIM XIMENES","PMDB","CE","DEPUTADO ESTADUAL",60000000504
"WALTER LIMA FROTA CAVALCANTE","PMDB","CE","DEPUTADO ESTADUAL",60000000505
"ZUILA ASSUNÇÃO DA SILVA","PMDB","CE","DEPUTADO ESTADUAL",60000000506
"CARLOS DAVID CAVALCANTE DUARTE","DEM","CE","DEPUTADO ESTADUAL",60000000507
"CARLOS HENRIQUE BENEVIDES BARROS","DEM","CE","DEPUTADO ESTADUAL",60000000508
"EDUARDO CHAVES","DEM","CE","DEPUTADO ESTADUAL",60000000509
"FRANCISCA IVANIR FERREIRA","DEM","CE","DEPUTADO ESTADUAL",60000000510
"FRANCISCO DE ASSIS DA SILVA","DEM","CE","DEPUTADO ESTADUAL",60000000511
"FRANCISCO EDVAR ARCANJO","DEM","CE","DEPUTADO ESTADUAL",60000000512
"GENARIO DE SOUZA CAMPOS","DEM","CE","DEPUTADO ESTADUAL",60000000513
"JOSÉ DE DEUS PEREIRA MARTINS FILHO","DEM","CE","DEPUTADO ESTADUAL",60000000514
"JOÃO JAIME GOMES MARINHO DE ANDRADE","DEM","CE","DEPUTADO ESTADUAL",60000000515
"MARCELO MAGALHÃES FACÓ","DEM","CE","DEPUTADO ESTADUAL",60000000516
"MARIA ALZIRA LIMA VIEIRA","DEM","CE","DEPUTADO ESTADUAL",60000000517
"MIRIAM DA CRUZ CESAR","DEM","CE","DEPUTADO ESTADUAL",60000000518
"RITA DE CASSIA ALVES GOMES","DEM","CE","DEPUTADO ESTADUAL",60000000519
"TEODORICO JOSÉ BARRETO MENEZES","DEM","CE","DEPUTADO ESTADUAL",60000000520
"WALEZKA DE AMORIM E SILVA","DEM","CE","DEPUTADO ESTADUAL",60000000521
"ALYNNE SENA NUNES","PR","CE","DEPUTADO ESTADUAL",60000000522
"ANTERO TEMOTEO DE MACEDO NETO","PR","CE","DEPUTADO ESTADUAL",60000000523
"ARLINDO GIRÃO MOTA","PR","CE","DEPUTADO ESTADUAL",60000000524
"CAETANO GUEDES JÚNIOR","PR","CE","DEPUTADO ESTADUAL",60000000525
"CARLOS WINDSON CAVALCANTE MOTA","PR","CE","DEPUTADO ESTADUAL",60000000526
"EDNARDO RODRIGUES DUARTE","PR","CE","DEPUTADO ESTADUAL",60000000527
"ERASMO CARLOS GOMES SILVA","PR","CE","DEPUTADO ESTADUAL",60000000528
"EVÂNIA FERREIRA DE SOUSA XAVIER","PR","CE","DEPUTADO ESTADUAL",60000000529
"FERNANDA ENEIDA PESSOA CARACAS DE SOUZA","PR","CE","DEPUTADO ESTADUAL",60000000530
"FRANCINEIDE ALVES GUIMARÃES","PR","CE","DEPUTADO ESTADUAL",60000000531
"FRANCISCO CARLOS PINTO SÁ","PR","CE","DEPUTADO ESTADUAL",60000000532
"FRANCISCO PAULO SILVA","PR","CE","DEPUTADO ESTADUAL",60000000533
"HELENICE MARQUES DO NASCIMENTO","PR","CE","DEPUTADO ESTADUAL",60000000534
"JOSE VASQUES LANDIM","PR","CE","DEPUTADO ESTADUAL",60000000535
"JOSE WILSON DE MELO","PR","CE","DEPUTADO ESTADUAL",60000000536
"JOSÉ GONÇALVES DA SILVA","PR","CE","DEPUTADO ESTADUAL",60000000537
"LUIZ BENUI TAVEIRA","PR","CE","DEPUTADO ESTADUAL",60000000538
"MARIA DARCY LIRA ANDRADE","PR","CE","DEPUTADO ESTADUAL",60000000539
"MARIA ELIANE GALVÃO BRAGA","PR","CE","DEPUTADO ESTADUAL",60000000540
"SANDY FRAGOSO VIEIRA","PR","CE","DEPUTADO ESTADUAL",60000000541
"SERGIO ALVES DE LIMA","PR","CE","DEPUTADO ESTADUAL",60000000542
"TADEU WILIAM IVO FONTES","PR","CE","DEPUTADO ESTADUAL",60000000543
"VALMIR DOMINGOS DA SILVA","PR","CE","DEPUTADO ESTADUAL",60000000544
"WAGNER SOUSA GOMES","PR","CE","DEPUTADO ESTADUAL",60000000545
"EDUARDO DE CASTRO PESSOA DE LIMA","PRP","CE","DEPUTADO ESTADUAL",60000000546
"MARIA BETHROSE FONTENELE ARAÚJO","PRP","CE","DEPUTADO ESTADUAL",60000000547
"ALOISIO TEIXEIRA DE PAULA","PRP","CE","DEPUTADO ESTADUAL",60000000548
"FRANCISCO FONSECA COELHO JUNIOR","PRP","CE","DEPUTADO ESTADUAL",60000000549
"JOSE LOPES","PRP","CE","DEPUTADO ESTADUAL",60000000550
"ALMIR ANTONIO DE SOUSA","PSDB","CE","DEPUTADO ESTADUAL",60000000551
"ANTONIO ARNALDO FORTE DOS SANTOS","PSDB","CE","DEPUTADO ESTADUAL",60000000552
"ANTONIO ELIAS DA COSTA","PSDB","CE","DEPUTADO ESTADUAL",60000000553
"CARLOS MATOS LIMA","PSDB","CE","DEPUTADO ESTADUAL",60000000554
"FRANCISCA GILMARA CAMPELO GIRÃO","PSDB","CE","DEPUTADO ESTADUAL",60000000555
"FRANCISCO DA NOBREGA VASCONCELOS JUNIOR","PSDB","CE","DEPUTADO ESTADUAL",60000000556
"FRANCISCO DAS CHAGAS SILVA","PSDB","CE","DEPUTADO ESTADUAL",60000000557
"INÊS ROMERO LIMA","PSDB","CE","DEPUTADO ESTADUAL",60000000558
"JOAO BATISTA GOMES MOTA","PSDB","CE","DEPUTADO ESTADUAL",60000000559
"LUIZ ALBERTO VIDAL PONTES","PSDB","CE","DEPUTADO ESTADUAL",60000000560
"LUIZ CARLOS FILHO","PSDB","CE","DEPUTADO ESTADUAL",60000000561
"MARCOS ANTONIO SILVA VERAS COELHO","PSDB","CE","DEPUTADO ESTADUAL",60000000562
"MARCOS AURELIO FERREIRA ESTACIO","PSDB","CE","DEPUTADO ESTADUAL",60000000563
"MARCOS RODRIGUES CORDEIRO","PSDB","CE","DEPUTADO ESTADUAL",60000000564
"MARIA JOSE OLIVEIRA LOPES DE MOURA","PSDB","CE","DEPUTADO ESTADUAL",60000000565
"MARIA MIRIAN MARINHEIRO PAIVA","PSDB","CE","DEPUTADO ESTADUAL",60000000566
"NIXSON SEIGI PEDROSA NAGAURA","PSDB","CE","DEPUTADO ESTADUAL",60000000567
"TOMAS ANTONIO ALBUQUERQUE DE PAULA PESSOA FILHO","PSDB","CE","DEPUTADO ESTADUAL",60000000568
"JOCELIA LIGIA DA CUNHA SILVA CASTRO","PMDB","CE","DEPUTADO ESTADUAL",60000000569
"ANA MIRTES LEITE MACHADO","PMDB","CE","DEPUTADO FEDERAL",60000000570
"ANIBAL FERREIRA GOMES","PMDB","CE","DEPUTADO FEDERAL",60000000571
"CARLOS MAURO CABRAL BENEVIDES","PMDB","CE","DEPUTADO FEDERAL",60000000572
"ESMERALDA ROBERTO DE SOUSA LIMA","PMDB","CE","DEPUTADO FEDERAL",60000000573
"FRANCISCO DANILO BASTOS FORTE","PMDB","CE","DEPUTADO FEDERAL",60000000574
"JAZIEL PEREIRA DE SOUSA","PMDB","CE","DEPUTADO FEDERAL",60000000575
"JOSÉ GERARDO CORRÊA DE ARRUDA","PMDB","CE","DEPUTADO FEDERAL",60000000576
"JOSÉ MAURO GONÇALVES DE MACEDO","PMDB","CE","DEPUTADO FEDERAL",60000000577
"KARLA RODRIGUES PAES DE ANDRADE","PMDB","CE","DEPUTADO FEDERAL",60000000578
"MÁRIO FEITOZA DE CARVALHO FREITAS","PMDB","CE","DEPUTADO FEDERAL",60000000579
"VITOR PEREIRA VALIM","PMDB","CE","DEPUTADO FEDERAL",60000000580
"ALCÂNTARA LOBO DE ASSIS","PR","CE","DEPUTADO FEDERAL",60000000581
"FATIMA MARIA VIDIGAL RIBEIRO","PR","CE","DEPUTADO FEDERAL",60000000582
"FLAVIO ALVES SABINO","PR","CE","DEPUTADO FEDERAL",60000000583
"JORGE LUIZ RIBEIRO GONZAGA","PR","CE","DEPUTADO FEDERAL",60000000584
"MARCIO BATISTA BARBOSA","PR","CE","DEPUTADO FEDERAL",60000000585
"MARIA GORETE PEREIRA","PR","CE","DEPUTADO FEDERAL",60000000586
"FRANCISCO MAGNO CARNEIRO LIMA","PSC","CE","DEPUTADO FEDERAL",60000000587
"JOSE SANDRO DA SILVA","PSC","CE","DEPUTADO FEDERAL",60000000588
"JÉSSICA CARVALHO FREITAS","PSC","CE","DEPUTADO FEDERAL",60000000589
"MARCELO DA SILVA MATOS","PSC","CE","DEPUTADO FEDERAL",60000000590
"TEREZINHA PEREIRA LIMA","PSC","CE","DEPUTADO FEDERAL",60000000591
"ANTONIO AUGUSTO MOREIRA DE MENEZES","PRP","CE","DEPUTADO FEDERAL",60000000592
"DARLAN MENEZES ABRANTES","PSDB","CE","DEPUTADO FEDERAL",60000000593
"ELIETE SAMPAIO PINHEIRO","PSDB","CE","DEPUTADO FEDERAL",60000000594
"FRANCISCO ALMINO LEITE DE MENEZES","PSDB","CE","DEPUTADO FEDERAL",60000000595
"LUIZ JAIRO SAMPAIO PINTO","PSDB","CE","DEPUTADO FEDERAL",60000000596
"MAYRA ISABEL CORREIA PINHEIRO","PSDB","CE","DEPUTADO FEDERAL",60000000597
"PAULO SERGIO DE OLIVEIRA MOURA","PSDB","CE","DEPUTADO FEDERAL",60000000598
"RAIMUNDO GOMES DE MATOS","PSDB","CE","DEPUTADO FEDERAL",60000000599
"VIVIANNE FORTES DE CERQUEIRA","PSDB","CE","DEPUTADO FEDERAL",60000000600
"FRANCISCO ENILSON DE SOUSA SOARES","PR","CE","DEPUTADO FEDERAL",60000000601
"JOSÉ MARLIM DOS SANTOS","PRP","CE","DEPUTADO FEDERAL",60000000602
"EUNÍCIO LOPES DE OLIVEIRA","PMDB","CE","GOVERNADOR",60000000603
"ROBERTO SOARES PESSOA","PR","CE","VICE-GOVERNADOR",60000000604
"TASSO RIBEIRO JEREISSATI","PSDB","CE","SENADOR",60000000605
"FRANCISCO FEITOSA DE ALBUQUERQUE LIMA","DEM","CE","1º SUPLENTE",60000000606
"FERNANDO ANTONIO MENDES FAÇANHA FILHO","PSDB","CE","2º SUPLENTE",60000000607
"ALINE DA SILVA SOUZA","PTC","CE","DEPUTADO ESTADUAL",60000000608
"NECI COSTA DE PAULO","PTC","CE","DEPUTADO ESTADUAL",60000000609
"MARCELO BRAGA","PTC","CE","DEPUTADO ESTADUAL",60000000610
"CESARNILDO MATIAS PEDROSA HOLANDA","PTC","CE","DEPUTADO ESTADUAL",60000000611
"DANILO DA SILVA MIRANDA","PTC","CE","DEPUTADO ESTADUAL",60000000612
"HELTON FERREIRA DA ROCHA","PTC","CE","DEPUTADO ESTADUAL",60000000613
"JOSÉ ALRI RODRIGUES NOGUEIRA","PTC","CE","DEPUTADO ESTADUAL",60000000614
"ANTONIA WELA FERNANDES BASTOS","PTC","CE","DEPUTADO ESTADUAL",60000000615
"JOÃO BENEVIDES SOUTO MARIANO","PTC","CE","DEPUTADO ESTADUAL",60000000616
"FRANCISCO WALBER GOMES DOS ANJOS","PTC","CE","DEPUTADO ESTADUAL",60000000617
"FRANCISCO ANTONIO DE MOURA MAIA","PTC","CE","DEPUTADO ESTADUAL",60000000618
"ANTONIO MENDES PACÍFICO","PTC","CE","DEPUTADO ESTADUAL",60000000619
"JOSÉ IRANDY SARAIVA LIBERATO","PTC","CE","DEPUTADO ESTADUAL",60000000620
"MARCILIO CATUNDA FERREIRA GOMES","PTC","CE","DEPUTADO ESTADUAL",60000000621
"FRANCISCO MARCELINO PENA","PTC","CE","DEPUTADO ESTADUAL",60000000622
"AUGUSTO FERREIRA DA SILVA NETO","PTC","CE","DEPUTADO ESTADUAL",60000000623
"ELVIS PRESLEY BORGES E SILVA","PTC","CE","DEPUTADO ESTADUAL",60000000624
"ROBERT BURNS MOREIRA DE OLIVEIRA","PTC","CE","DEPUTADO ESTADUAL",60000000625
"ANTONIO FARIAS DE SOUSA","PTC","CE","DEPUTADO ESTADUAL",60000000626
"GLAUCIANO FREITAS DA SILVA","PTC","CE","DEPUTADO ESTADUAL",60000000627
"FLAVIO RIVELINO DE OLIVEIRA DOS SANTOS","PTC","CE","DEPUTADO ESTADUAL",60000000628
"FRANCISCO TAILSON PINHEIRO","PTC","CE","DEPUTADO ESTADUAL",60000000629
"ROBERTO HENRIQUE GADELHA E SILVA","PTC","CE","DEPUTADO ESTADUAL",60000000630
"ROSILEIDE ALVES CHAGAS","PTC","CE","DEPUTADO ESTADUAL",60000000631
"MARIA ROSA ARAUJO","PTC","CE","DEPUTADO ESTADUAL",60000000632
"MARIA NAZARÉTH DA LUZ NETA SOLEDADE","PTC","CE","DEPUTADO ESTADUAL",60000000633
"JESUS MIGUEL CLARINDO DA CUNHA","PT do B","CE","DEPUTADO FEDERAL",60000000634
"LEONEL ALENCAR JUNIOR","PT do B","CE","DEPUTADO FEDERAL",60000000635
"NAYARA SILVA DOS SANTOS QUEIROZ","PT do B","CE","DEPUTADO FEDERAL",60000000636
"PAULO DE TARSO FACÓ BEZERRA","PT do B","CE","DEPUTADO FEDERAL",60000000637
"CELIO STUDART BARBOSA","PV","CE","DEPUTADO FEDERAL",60000000638
"FRANCISCO JOSE ALVES GUIMARÃES","PV","CE","DEPUTADO FEDERAL",60000000639
"JOSE MANOEL DOS SANTOS NETO","PV","CE","DEPUTADO FEDERAL",60000000640
"JOSÉ SILVA GOMES","PV","CE","DEPUTADO FEDERAL",60000000641
"LEIDE OLIVEIRA PESSOA DANTAS","PV","CE","DEPUTADO FEDERAL",60000000642
"RAIMUNDO MARCELO CARVALHO DA SILVA","PV","CE","DEPUTADO FEDERAL",60000000643
"SILVANIA TEIXEIRA DA SILVA","PV","CE","DEPUTADO FEDERAL",60000000644
"ANDRÉ  RAMOS SILVA","PPL","CE","DEPUTADO FEDERAL",60000000645
"FRANCISCO SOLISMAR LOPES DE ARAUJO","PEN","CE","DEPUTADO FEDERAL",60000000646
"FRANCISCO ALDENOR XAVIER","PEN","CE","DEPUTADO FEDERAL",60000000647
"FRANCISCO FERREIRA ROCHA","PEN","CE","DEPUTADO FEDERAL",60000000648
"MARIA NILDA SOUSA DA SILVA","PMN","CE","DEPUTADO FEDERAL",60000000649
"CÍCERA MARIA ARAÚJO","PMN","CE","DEPUTADO FEDERAL",60000000650
"MARIA DO  SOCORRO PINTO VIANA","PEN","CE","DEPUTADO FEDERAL",60000000651
"JOSÉ ALEXANDRE FIRMINO DA SILVA MAFRA","PEN","CE","DEPUTADO FEDERAL",60000000652
"GERALDO MOACIR DOS SANTOS","PEN","CE","DEPUTADO FEDERAL",60000000653
"FRANCISCO CLAUDIO NUNES DA ROCHA","PTC","CE","DEPUTADO FEDERAL",60000000654
"ANTONIO REGINALDO COSTA MOREIRA","PMN","CE","DEPUTADO FEDERAL",60000000655
"CRISTIANO DA SILVA ANDRADE","PMN","CE","DEPUTADO FEDERAL",60000000656
"JOSÉ HAROLDO DE CARVALHO LIMA","PTC","CE","DEPUTADO FEDERAL",60000000657
"PEDRO BENICIO MARQUES MOREIRA","PTC","CE","DEPUTADO FEDERAL",60000000658
"JOSÉ RODRIGUES DE ALBUQUERQUE","PTC","CE","DEPUTADO FEDERAL",60000000659
"JOÃO BATISTA CORDEIRO","PTC","CE","DEPUTADO FEDERAL",60000000660
"ALEXANDRE LINHARES COLARES","PTC","CE","DEPUTADO FEDERAL",60000000661
"FRANCIJANE PIRES COSTA","PTC","CE","DEPUTADO FEDERAL",60000000662
"ANTONIA GLEIDE DA SILVA SANTOS","PRTB","CE","DEPUTADO FEDERAL",60000000663
"FÁBIO AURÉLIO DA SILVA MARTINS","PRTB","CE","DEPUTADO FEDERAL",60000000664
"JOSÉ FERREIRA DA SILVA JÚNIOR","PRTB","CE","DEPUTADO FEDERAL",60000000665
"LAILTON ROCHA MELO","PRTB","CE","DEPUTADO FEDERAL",60000000666
"SAMUEL MORAES BRAGA","PEN","CE","DEPUTADO FEDERAL",60000000667
"MARIA RAFAELLA COSTA SILVA","PTC","CE","DEPUTADO FEDERAL",60000000668
"FRANCISCO DE ASSIS DA SILVA","PTC","CE","DEPUTADO FEDERAL",60000000669
"FRANCISCO DE ASSIS REIS DE OLIVEIRA","PTC","CE","DEPUTADO FEDERAL",60000000670
"NILDERLAN ANTONIO QUEIROZ GUERRA","PEN","CE","DEPUTADO FEDERAL",60000000671
"CÍCERO LEANDRO DE MELO","PV","CE","DEPUTADO ESTADUAL",60000000672
"FRANCISCA ELETICE RODRIGUES","PV","CE","DEPUTADO ESTADUAL",60000000673
"FRANCISCO NUNES DA SILVA","PV","CE","DEPUTADO ESTADUAL",60000000674
"FRANCISCO THIAGO COSTA ABREU","PV","CE","DEPUTADO ESTADUAL",60000000675
"GREGORIO MAGNO FERREIRA DE SOUZA","PV","CE","DEPUTADO ESTADUAL",60000000676
"JOSEFA ALVES DOS SANTOS","PV","CE","DEPUTADO ESTADUAL",60000000677
"JURANDIR ALVES DE LIMA","PV","CE","DEPUTADO ESTADUAL",60000000678
"MARCOS VIDAL DE SOUZA","PV","CE","DEPUTADO ESTADUAL",60000000679
"MARIA CLEANES DA SILVA","PV","CE","DEPUTADO ESTADUAL",60000000680
"ROBERTO MESQUITA DA SILVEIRA JUNIOR","PV","CE","DEPUTADO ESTADUAL",60000000681
"AGOSTINHO FREDERICO CARMO GOMES","PHS","CE","DEPUTADO ESTADUAL",60000000682
"ANA PAULA GOMES DA CRUZ","PHS","CE","DEPUTADO ESTADUAL",60000000683
"ANA VALERIA MOREIRA MONTEIRO","PHS","CE","DEPUTADO ESTADUAL",60000000684
"WALTER SOARES PINHEIRO","PHS","CE","DEPUTADO ESTADUAL",60000000685
"ADELMO QUEIROZ DE AQUINO","SD","CE","DEPUTADO ESTADUAL",60000000686
"FERNANDO HUGO DA SILVA COLARES","SD","CE","DEPUTADO ESTADUAL",60000000687
"JOÃO DILMAR DA SILVA","SD","CE","DEPUTADO ESTADUAL",60000000688
"LUCÍLVIO GIRÃO SALES","SD","CE","DEPUTADO ESTADUAL",60000000689
"MARIA ADERLANIA SOARES BARRETO NORONHA","SD","CE","DEPUTADO ESTADUAL",60000000690
"ODECIO RODRIGUES CARNEIRO","SD","CE","DEPUTADO ESTADUAL",60000000691
"THIAGO CAMPELO NOGUEIRA","SD","CE","DEPUTADO ESTADUAL",60000000692
"SERGIO DE ARAUJO LIMA AGUIAR","PROS","CE","DEPUTADO ESTADUAL",60000000693
"MANOEL DUCA DA SILVEIRA NETO","PROS","CE","DEPUTADO ESTADUAL",60000000694
"ANTONIO ROQUE DE ARAUJO","PROS","CE","DEPUTADO ESTADUAL",60000000695
"MIRIAN DE ALMEIDA RODRIGUES SOBREIRA","PROS","CE","DEPUTADO ESTADUAL",60000000696
"ANA LAIS PEIXOTO CORREIA NUNES","PROS","CE","DEPUTADO ESTADUAL",60000000697
"ELIENE LEITE ARAUJO BRASILEIRO","PROS","CE","DEPUTADO ESTADUAL",60000000698
"FRANCISCA EUGENIA DE LIMA BRICIO","PSL","CE","DEPUTADO ESTADUAL",60000000699
"GABRIELA ARAUJO VIANA BEZERRA","PSL","CE","DEPUTADO ESTADUAL",60000000700
"IZIDÓRIO GALDINO NOBRE","PSL","CE","DEPUTADO ESTADUAL",60000000701
"LUCIANA JOSÉ DE MORAIS TEIXEIRA","PSL","CE","DEPUTADO ESTADUAL",60000000702
"LUCIANO DE MELO SOUSA","PSL","CE","DEPUTADO ESTADUAL",60000000703
"MARIA DO LIVRAMENTO ROCHA","PSL","CE","DEPUTADO ESTADUAL",60000000704
"NAUMI GOMES DE AMORIM","PSL","CE","DEPUTADO ESTADUAL",60000000705
"VERANEIDE SOUSA VASCONCELOS","PSL","CE","DEPUTADO ESTADUAL",60000000706
"ANGELITA MAGALHÃES MARTINS","PRB","CE","DEPUTADO ESTADUAL",60000000707
"ANTÔNIO FRANÇUÁ MACIEL","PRB","CE","DEPUTADO ESTADUAL",60000000708
"DAVID DE ALBUQUERQUE DURAND","PRB","CE","DEPUTADO ESTADUAL",60000000709
"EUVALDO REIS DA COSTA","PRB","CE","DEPUTADO ESTADUAL",60000000710
"GELSON FERRAZ DE MEDEIROS","PRB","CE","DEPUTADO ESTADUAL",60000000711
"JOSÉ WALTER CARNEIRO PIMENTEL","PRB","CE","DEPUTADO ESTADUAL",60000000712
"MARIA JÚLIA MENDES DOS SANTOS","PRB","CE","DEPUTADO ESTADUAL",60000000713
"PAULA AZEVEDO DA SILVA","PRB","CE","DEPUTADO ESTADUAL",60000000714
